0.100173436,-0.001462255,-0.032087423
0.203547053,-0.004801682,-0.032109839
0.31339735,-0.008340819,-0.032111115
0.423449347,-0.011883377,-0.032110883
0.533289012,-0.015418376,-0.032110783
0.633337217,-0.018635983,-0.032110707
0.743188664,-0.022168571,-0.032110648
0.843206337,-0.025383609,-0.032111011
0.943239197,-0.028598705,-0.032111089
1.053022308,-0.032127139,-0.032110825
1.163016604,-0.035661489,-0.03211054
1.27291594,-0.039192659,-0.032110488
1.382893184,-0.042726,-0.032111137
1.492798169,-0.046256963,-0.032110852
1.602771065,-0.049789869,-0.032110725
1.712691222,-0.053321032,-0.032110598
1.822658314,-0.056853573,-0.032110788
1.93257849,-0.060384625,-0.032111116
2.042535506,-0.063916797,-0.032110908
2.152464775,-0.067448038,-0.032110643
2.262423057,-0.07098014,-0.032110439
2.372355632,-0.074511423,-0.032111127
2.48230548,-0.078043288,-0.032110913
2.592238279,-0.081574575,-0.032110799
2.702189787,-0.085106438,-0.032110677
2.812135769,-0.088638105,-0.032110606
2.922072964,-0.092169504,-0.032110987
3.0320179,-0.095701178,-0.032111038
3.141956403,-0.099232626,-0.032110753
3.251905258,-0.102764372,-0.032110487
3.361848132,-0.106295907,-0.032110614
3.471791504,-0.10982752,-0.032111071
3.581730095,-0.113358967,-0.032110812
3.691675542,-0.116890614,-0.032110711
3.801619504,-0.120422203,-0.032110592
3.911564487,-0.123953821,-0.032110851
4.021504688,-0.127485326,-0.032111122
4.131446674,-0.13101689,-0.032110882
4.24139185,-0.134548527,-0.032110624
4.351337149,-0.138080143,-0.032110453
4.461281184,-0.141611741,-0.032111248
4.571221377,-0.145143256,-0.032110947
4.681164477,-0.14867484,-0.0321108
4.791108355,-0.152206435,-0.032110687
4.90105424,-0.155738081,-0.03211065
5.010996202,-0.159269623,-0.032111032
5.120937001,-0.162801152,-0.032110981
5.230879938,-0.166332729,-0.032110716
5.340825649,-0.169864365,-0.03211046
5.450771016,-0.173395977,-0.032110741
5.560711599,-0.176927498,-0.032110952
5.670652893,-0.18045902,-0.032110772
5.78059659,-0.183990606,-0.032110674
5.89054251,-0.187522251,-0.032110558
6.000486864,-0.191053851,-0.032110873
6.110426985,-0.194585352,-0.032111046
6.220369103,-0.198116909,-0.032110772
6.33031363,-0.201648512,-0.032110474
6.440259947,-0.205180144,-0.032110351
6.550202293,-0.208711686,-0.032111118
6.660142754,-0.212243186,-0.032110734
6.770085414,-0.215774732,-0.032110601
6.880030504,-0.219306343,-0.032110476
6.98997658,-0.222837974,-0.032110518
7.099917501,-0.226369469,-0.032110899
7.209858678,-0.229900988,-0.032110727
7.319802197,-0.233432553,-0.032110435
7.429747978,-0.23696416,-0.032110184
7.539693072,-0.240495743,-0.032110705
7.649633135,-0.244027228,-0.032110718
7.759574725,-0.247558736,-0.032110564
7.869518771,-0.251090312,-0.032110475
7.979465028,-0.254621946,-0.032110372
8.089408274,-0.258153494,-0.032110724
8.199348653,-0.261684986,-0.032110847
8.309291138,-0.265216533,-0.032110567
8.41923601,-0.268748126,-0.032110316
8.529182272,-0.272279742,-0.032110295
8.639123893,-0.275811261,-0.032110964
8.749064507,-0.279342755,-0.032110675
8.859007568,-0.282874306,-0.03211053
8.968952967,-0.286405919,-0.032110418
9.078898733,-0.289937537,-0.032110575
9.188839119,-0.293469019,-0.03211091
9.298780577,-0.297000546,-0.032110713
9.408724427,-0.300532122,-0.032110447
9.518670472,-0.304063739,-0.032110229
9.628614743,-0.307595308,-0.032110914
9.73855476,-0.311126795,-0.032110735
9.848496747,-0.314658322,-0.032110628
9.958441128,-0.318189912,-0.0321105
10.06838751,-0.321721554,-0.03211043
10.17832985,-0.325253083,-0.032110813
10.28827045,-0.328784588,-0.032110855
10.39821326,-0.332316146,-0.03211056
10.50815843,-0.335847745,-0.032110287
10.61810448,-0.339379354,-0.032110388
10.72804539,-0.342910857,-0.032110841
10.83798634,-0.346442351,-0.032110604
10.91676629,-0.348941922,0.02352419
10.91678117,-0.348949365,0.076853844
10.91684008,-0.348954591,0.132743038
10.91692144,-0.348953447,0.184811411
10.91665457,-0.349007901,0.237446197
10.916335,-0.349118049,0.295503501
10.91642123,-0.349109219,0.354373021
10.91642183,-0.349125961,0.407057425
10.9164605,-0.349130679,0.460324826
10.91643433,-0.349158392,0.514896105
10.91644142,-0.349175046,0.571402096
10.91644963,-0.349191434,0.630219218
10.91647638,-0.349197459,0.690122229
10.91647696,-0.349218625,0.750439132
10.91645668,-0.349256421,0.815213066
10.91645721,-0.349275838,0.869616854
10.91646875,-0.349287653,0.93014459
10.91650735,-0.349265524,0.997752726
10.91650369,-0.349282582,1.070550908
10.91651245,-0.349294254,1.143423177
10.91652613,-0.34930065,1.216388354
10.9165432,-0.349300288,1.285477735
10.91654564,-0.349324424,1.353018964
10.91655727,-0.34933285,1.419711775
10.91656889,-0.349341005,1.485867072
10.91658535,-0.349331941,1.551990437
10.91659302,-0.349351509,1.618875167
10.91660481,-0.349357697,1.687461108
10.91661939,-0.349367198,1.752041493
10.91663479,-0.349391419,1.804027451
10.91676026,-0.349453399,1.750721516
10.91676542,-0.34948,1.697942632
10.91674659,-0.349251298,1.633533063
10.91674506,-0.349209638,1.580328864
10.91674555,-0.349217993,1.527249408
10.91674521,-0.349218744,1.476676207
10.91674438,-0.349221762,1.41190729
10.91674267,-0.349226667,1.355220097
10.91674033,-0.349231688,1.302548718
10.91673692,-0.349235838,1.25170984
10.91672974,-0.349242598,1.306858144
10.91672134,-0.349277766,1.367144026
10.91671899,-0.349291251,1.43081734
10.91672241,-0.349270488,1.49259781
10.91672241,-0.349270106,1.548316822
10.91672244,-0.34927032,1.599124164
10.91672253,-0.349267295,1.654269922
10.91672155,-0.349256426,1.704316535
10.90030021,-0.247169163,1.738372553
10.88222802,-0.146890634,1.744916639
10.86350937,-0.038518929,1.740918365
10.85508462,0.009357571,1.685947148
10.85507656,0.009362859,1.634079827
10.85506461,0.009363304,1.579741245
10.85505005,0.00935738,1.529129765
10.86206454,0.104311716,1.477389469
10.87306234,0.19822588,1.425123878
10.89001513,0.307139172,1.415180511
10.90711193,0.415802704,1.415180382
10.9241852,0.524371965,1.415179029
10.94126186,0.633043899,1.415179474
10.95833213,0.741718014,1.415179588
10.97540438,0.850445168,1.415179117
10.99245729,0.959057472,1.415179751
11.00952179,1.067774379,1.415179009
11.02657082,1.1763978,1.415179367
11.0436295,1.285100623,1.415179624
11.06068264,1.393773132,1.415179325
11.07773015,1.502414505,1.41517877
11.09478435,1.611105822,1.415179295
11.1118317,1.719754928,1.415179465
11.1288846,1.828443966,1.41517955
11.14593454,1.937115289,1.415180043
11.16298387,2.045784306,1.415178811
11.18003094,2.154439515,1.415179237
11.19708026,2.263110515,1.415179551
11.21413115,2.371792558,1.415179475
11.23117912,2.480456084,1.415180052
11.24822794,2.589125222,1.415179104
11.26527677,2.697794868,1.415179389
11.28232585,2.806466431,1.41517949
11.2993758,2.915143716,1.415179075
11.31642463,3.02381418,1.41517937
11.33347303,3.132481408,1.415179065
11.35052128,3.241147919,1.415179393
11.36757038,3.349820169,1.415179634
11.38461951,3.458492544,1.415179685
11.40166846,3.567163999,1.415178463
11.41871678,3.675830965,1.415179292
11.43576587,3.784503142,1.415179437
11.45281504,3.893175933,1.415179474
11.46986388,4.001846592,1.415180019
11.48691263,4.110516589,1.415178891
11.50396105,4.219184309,1.415179267
11.52101006,4.327856103,1.415179561
11.53805911,4.436528187,1.415179087
11.555108,4.545199327,1.415179765
11.56761979,4.625166751,1.467419337
11.56763578,4.62517189,1.524900258
11.5676525,4.625074153,1.577267186
11.56768845,4.62508673,1.636128762
11.56772975,4.625047977,1.689663905
11.56775423,4.625125649,1.749467474
11.56778604,4.625050203,1.802206374
11.56780203,4.625125585,1.858241734
11.5678292,4.625125324,1.917928592
11.56787591,4.62505927,1.984288859
11.56790931,4.625067184,2.054711799
11.56790969,4.625135295,2.105342704
11.56793028,4.625143294,2.160168031
11.56795104,4.625152226,2.218222649
11.56800037,4.625108521,2.274913925
11.56799325,4.625173198,2.330562607
11.56801489,4.625184292,2.385360974
11.5680683,4.62515195,2.439541075
11.56814791,4.625106038,2.493394617
11.56807792,4.625223437,2.547229919
11.56810165,4.625234778,2.600993273
11.56815926,4.625215042,2.652012358
11.56816083,4.625266353,2.713455095
11.5685112,4.625378773,2.767941777
11.56851162,4.625425787,2.818846833
11.56865244,4.625486146,2.872185832
11.56870545,4.62548261,2.932029425
11.56872879,4.625484608,2.985448732
11.56872642,4.625495419,3.045682035
11.46851057,4.636586214,3.015563091
11.39913095,4.646871183,2.965298523
11.29844628,4.666933237,2.937801153
11.19081407,4.689140765,2.937799743
11.08306261,4.711384181,2.937798799
10.97525519,4.73364627,2.937798757
10.86749565,4.755902145,2.937799056
10.75984855,4.77813689,2.937798927
10.65211489,4.80039324,2.937799752
10.5443335,4.822661912,2.93779857
10.43664925,4.844911126,2.937799001
10.32888414,4.867178889,2.937799118
10.22119132,4.889432026,2.937799268
10.11343201,4.911699923,2.937799558
10.00573604,4.933954968,2.937798706
9.897990586,4.956220883,2.937798979
9.790266483,4.978482523,2.937799215
9.68255915,5.000740843,2.937799728
9.574818496,5.02300627,2.937799246
9.467111185,5.045264944,2.937798996
9.359376014,5.067529504,2.937799173
9.25165193,5.089791798,2.937799193
9.143936507,5.112052322,2.93779982
9.03620532,5.13431616,2.937798797
8.92849137,5.15657652,2.937798987
8.820767344,5.178838966,2.937799256
8.713037329,5.201102657,2.937799071
8.605318237,5.22336405,2.937799799
8.497592284,5.245626928,2.937798823
8.389869993,5.267889073,2.93779916
8.282145463,5.290151666,2.937799271
8.174417567,5.312414956,2.937799651
8.066696891,5.334676696,2.937799533
7.958977301,5.356938298,2.937798903
7.851254766,5.379200512,2.937799188
7.743528638,5.40146344,2.93779937
7.635804696,5.423725905,2.937799897
7.528080963,5.445988291,2.937798918
7.42035939,5.468250325,2.937799091
7.312636391,5.490512623,2.937799213
7.20491128,5.512775351,2.937799061
7.09718664,5.535037947,2.937799826
6.989464113,5.557300123,2.937798825
6.881742138,5.57956224,2.937799061
6.774018663,5.601824633,2.937799345
6.666293585,5.62408735,2.937799379
6.558569878,5.646349727,2.937799745
6.450847814,5.668611842,2.937798954
6.343124885,5.690874136,2.937799192
6.235399788,5.713136862,2.937799308
6.127675641,5.735399381,2.93779983
6.019951248,5.757661899,2.937799349
5.912230067,5.779923846,2.937798955
5.804507229,5.802186123,2.937799234
5.696782256,5.824448813,2.937799285
5.589058334,5.846711268,2.937799923
5.481335035,5.868973581,2.937798726
5.373613094,5.891235685,2.937799161
5.266526481,5.913366464,2.937791292
5.23956296,5.918949462,2.993581494
5.239503151,5.91897726,3.046159099
5.239530989,5.918988812,3.096663214
5.23959944,5.9189982,-3.141290281
5.239539407,5.91901836,-3.085092153
5.239575427,5.919032627,-3.021114798
5.239512901,5.919048268,-2.954491717
5.239513676,5.919067706,-2.886211759
5.239564443,5.91909763,-2.819495534
5.239557714,5.91912145,-2.755360331
5.239549158,5.91914547,-2.692980627
5.239501606,5.91915688,-2.632851
5.239495895,5.919180292,-2.57433612
5.239666384,5.919294989,-2.518963648
5.239671454,5.91934697,-2.468515133
5.239632858,5.919369965,-2.409987017
5.239652918,5.919419298,-2.358015966
5.239605134,5.919430571,-2.301536779
5.239605063,5.919488723,-2.251486732
5.157346842,5.815915062,-2.252408581
5.064598832,5.709030285,-2.299927163
4.971442787,5.604629125,-2.299928712
4.878119222,5.50008922,-2.299928573
4.784921752,5.395704592,-2.29992796
4.69161285,5.291219331,-2.299927457
4.598393085,5.186840951,-2.299927225
4.505123036,5.08241696,-2.299927066
4.411830139,4.977974021,-2.299927105
4.318564106,4.873564201,-2.299927121
4.225313047,4.769173682,-2.299926987
4.13204177,4.664763081,-2.299926695
4.038772689,4.560356386,-2.299926391
3.945492645,4.455938528,-2.299926924
3.85222036,4.351529853,-2.299926641
3.758957463,4.247132114,-2.299927506
3.665687969,4.14272743,-2.29992669
3.572417428,4.038321804,-2.299926659
3.479144715,3.933913889,-2.299926562
3.385869917,3.829503797,-2.299926963
3.292601676,3.725101043,-2.299926642
3.199332761,3.620697615,-2.29992637
3.106057756,3.516287379,-2.299926264
3.012790064,3.411885432,-2.299925721
2.919520727,3.307481572,-2.299926407
2.826247672,3.203073589,-2.29992626
2.732975767,3.09866686,-2.299926598
2.639706617,2.994263256,-2.299926179
2.546436785,2.889858891,-2.299926211
2.453163232,2.785450315,-2.299925982
2.359892755,2.681045233,-2.299926816
2.266623409,2.576641353,-2.299926109
2.173353046,2.472236353,-2.299925997
2.080080044,2.36782837,-2.299925714
1.98680932,2.263422976,-2.299925553
1.893540592,2.159019743,-2.299925979
1.800268306,2.054612541,-2.299925651
1.706996196,1.950205497,-2.299926022
1.613726624,1.845801355,-2.299925309
1.520457098,1.741397207,-2.299925666
1.427184901,1.636990053,-2.299925513
1.333913328,1.532583587,-2.299926188
1.240644252,1.428179912,-2.299925611
1.147373243,1.323774082,-2.2999254
1.054100366,1.219366106,-2.299925261
0.960829797,1.114960794,-2.299925533
0.867561024,1.010557377,-2.299925318
0.774289873,0.906151334,-2.299925222
0.681017442,0.801743819,-2.29992482
0.587747792,0.697339455,-2.299924467
0.494477956,0.59293484,-2.299925147
0.401205532,0.488527311,-2.299924826
0.311205359,0.387914192,-2.314906945
0.310708806,0.387476181,-2.365382914
0.310718499,0.387434746,-2.415433021
